timestamp,source_ip,destination_ip,source_port,destination_port,protocol,packet_length,flow_duration,packet_count,byte_count,attack_type,label
2026-05-21 16:59:03,192.168.1.67,10.0.0.227,54532,123,TCP,1455,0.6788207680542703,39,56745,Benign,0
2026-05-21 16:15:22,192.168.1.234,10.0.0.21,22,443,UDP,618,0.8183308680683336,16,9888,Benign,0
2026-05-21 14:19:04,192.168.1.233,10.0.0.143,61941,80,TCP,190,2.9397281965708735,31,5890,Benign,0
2026-05-21 15:30:39,124.233.32.166,192.168.1.100,80,80,UDP,1265,1.339757464648705,592,748880,DDoS,1
2026-05-21 15:51:09,192.168.1.137,10.0.0.52,22,80,TCP,448,3.1171674127489464,19,8512,Benign,0
2026-05-21 14:32:29,192.168.1.38,10.0.0.55,22,53,TCP,1405,8.969824158470452,22,30910,Benign,0
2026-05-21 16:33:22,192.168.1.64,10.0.0.226,80,123,TCP,329,5.536889604526824,15,4935,Benign,0
2026-05-21 15:25:43,192.168.1.21,10.0.0.207,22,80,UDP,1036,9.150003265670463,23,23828,Benign,0
2026-05-21 14:47:52,192.168.1.147,10.0.0.118,22,443,TCP,1472,6.211032880121774,43,63296,Benign,0
2026-05-21 15:18:55,82.155.70.98,192.168.1.100,22,80,UDP,1215,0.41936760257439376,1196,1453140,DDoS,1
2026-05-21 14:45:23,202.168.155.52,192.168.1.100,53,443,UDP,1185,0.5412404328061445,674,798690,DDoS,1
2026-05-21 15:05:04,192.168.1.101,10.0.0.132,80,53,TCP,831,3.0347330125891405,10,8310,Benign,0
2026-05-21 15:28:05,192.168.1.63,10.0.0.196,53,53,TCP,134,6.175099169149719,3,402,Benign,0
2026-05-21 16:19:58,198.51.100.71,192.168.1.50,58130,3389,TCP,157,35.62607735136561,50,7850,Brute Force,1
2026-05-21 16:48:38,89.143.236.27,192.168.1.100,443,80,TCP,505,0.9067072781382608,967,488335,DDoS,1
2026-05-21 15:47:32,198.51.100.84,192.168.1.50,40111,22,TCP,152,21.498443938391393,72,10944,Brute Force,1
2026-05-21 15:11:47,192.168.1.150,10.0.0.78,443,80,TCP,988,8.69039935057576,5,4940,Benign,0
2026-05-21 16:46:30,192.168.1.50,10.0.0.105,443,53,TCP,719,1.8397736827021856,2,1438,Benign,0
2026-05-21 15:45:13,203.0.113.24,192.168.1.100,62276,819,TCP,57,0.020491902304733457,1,57,Port Scan,1
2026-05-21 15:48:28,192.168.1.104,10.0.0.103,443,80,TCP,912,4.50918307542498,40,36480,Benign,0
2026-05-21 16:05:38,203.0.113.43,192.168.1.100,59806,785,TCP,60,0.0015663738208564165,1,60,Port Scan,1
2026-05-21 14:45:29,131.203.116.157,192.168.1.100,22,80,TCP,1021,1.2906629434306598,960,980160,DDoS,1
2026-05-21 15:08:46,86.228.100.85,192.168.1.100,443,443,TCP,1275,0.7401039847838979,774,986850,DDoS,1
2026-05-21 15:28:24,192.168.1.221,10.0.0.165,53,123,TCP,712,3.031630769539504,34,24208,Benign,0
2026-05-21 14:32:52,192.168.1.209,10.0.0.65,22,53,TCP,198,3.8255052341331726,36,7128,Benign,0
2026-05-21 16:12:35,198.51.100.85,192.168.1.50,48961,22,TCP,110,23.06812480914665,54,5940,Brute Force,1
2026-05-21 15:07:22,106.178.50.83,192.168.1.100,53,443,TCP,1088,1.4828777612803807,220,239360,DDoS,1
2026-05-21 14:23:43,62.201.79.9,192.168.1.100,80,80,UDP,639,0.11917709510811446,1087,694593,DDoS,1
2026-05-21 16:43:19,192.168.1.187,10.0.0.57,80,123,UDP,890,1.20994260695187,23,20470,Benign,0
2026-05-21 15:55:33,192.168.1.106,10.0.0.40,80,123,TCP,215,2.543270703031545,20,4300,Benign,0
2026-05-21 15:02:41,203.0.113.41,192.168.1.100,64308,261,TCP,63,0.020218549003186488,2,126,Port Scan,1
2026-05-21 16:25:41,192.168.1.168,10.0.0.141,443,123,UDP,1447,7.424787081720349,19,27493,Benign,0
2026-05-21 15:45:59,192.168.1.244,10.0.0.105,53,80,TCP,1073,9.972639615404393,1,1073,Benign,0
2026-05-21 15:28:37,192.168.1.209,10.0.0.63,22,443,TCP,1096,4.763209779071,13,14248,Benign,0
2026-05-21 14:46:26,192.168.1.185,10.0.0.176,22,123,TCP,301,0.5847246877330802,29,8729,Benign,0
2026-05-21 14:14:05,163.186.185.201,192.168.1.100,443,443,TCP,1225,0.8442228687302484,955,1169875,DDoS,1
2026-05-21 15:05:18,134.177.102.173,192.168.1.100,58105,80,UDP,1301,0.7446314252881818,1063,1382963,DDoS,1
2026-05-21 16:34:29,192.168.1.184,10.0.0.59,59675,123,TCP,106,0.5889877961615458,2,212,Benign,0
2026-05-21 14:50:54,192.168.1.115,10.0.0.32,22,123,UDP,1294,7.371715863509958,5,6470,Benign,0
2026-05-21 14:41:37,185.190.140.16,192.168.1.12,52171,443,TCP,1489,111.7465242746416,169,251641,Infiltration,1
2026-05-21 14:41:14,192.168.1.87,10.0.0.238,53,123,TCP,66,9.330971241127049,35,2310,Benign,0
2026-05-21 15:16:31,192.168.1.127,10.0.0.148,22,80,UDP,918,5.759221996736272,7,6426,Benign,0
2026-05-21 16:11:38,192.168.1.76,10.0.0.39,50651,80,TCP,797,8.681554499147582,44,35068,Benign,0
2026-05-21 16:28:05,192.168.1.190,10.0.0.157,53,53,TCP,1342,7.212307761086358,21,28182,Benign,0
2026-05-21 16:35:31,203.0.113.7,192.168.1.100,57670,81,TCP,48,0.03563982305630622,1,48,Port Scan,1
2026-05-21 14:38:36,203.0.113.22,192.168.1.100,32886,33,TCP,42,0.03732130736510786,2,84,Port Scan,1
2026-05-21 16:57:14,68.63.234.223,192.168.1.100,53,80,TCP,670,0.06367148783619116,788,527960,DDoS,1
2026-05-21 16:15:32,192.168.1.224,10.0.0.185,53686,80,UDP,375,9.712730821944685,47,17625,Benign,0
2026-05-21 16:13:07,60.91.77.94,192.168.1.100,53,80,TCP,918,0.2561811227808426,595,546210,DDoS,1
2026-05-21 16:52:27,91.216.243.184,192.168.1.100,22,80,UDP,1222,0.5827693710191738,642,784524,DDoS,1
2026-05-21 16:49:27,192.168.1.44,10.0.0.125,22,53,TCP,731,6.847838255957804,20,14620,Benign,0
2026-05-21 15:30:59,185.190.140.4,192.168.1.12,51348,80,TCP,1272,172.56883914166482,74,94128,Infiltration,1
2026-05-21 15:52:47,16.252.25.138,192.168.1.100,443,443,UDP,1068,0.27982538595791945,974,1040232,DDoS,1
2026-05-21 14:17:21,203.0.113.12,192.168.1.100,54660,510,TCP,61,0.027949432377431697,2,122,Port Scan,1
2026-05-21 16:22:36,192.168.1.169,10.0.0.236,443,80,TCP,232,2.0338016734775644,4,928,Benign,0
2026-05-21 14:42:24,95.196.132.101,192.168.1.100,56511,443,UDP,505,1.0759539046191984,1167,589335,DDoS,1
2026-05-21 15:30:02,203.0.113.39,192.168.1.100,32621,501,TCP,46,0.026191269513985656,2,92,Port Scan,1
2026-05-21 15:26:33,191.118.156.203,192.168.1.100,55774,80,UDP,1213,0.7378425788359749,1075,1303975,DDoS,1
2026-05-21 15:07:52,192.168.1.152,10.0.0.11,80,443,UDP,1186,5.11207559634952,12,14232,Benign,0
2026-05-21 16:44:25,203.0.113.22,192.168.1.100,42698,437,TCP,46,0.043302500539097205,2,92,Port Scan,1
2026-05-21 14:23:02,192.168.1.205,10.0.0.239,22,123,TCP,917,5.443545222924344,7,6419,Benign,0
2026-05-21 14:21:28,185.190.140.15,192.168.1.12,56104,80,TCP,1308,37.02864554788277,84,109872,Infiltration,1
2026-05-21 15:58:14,192.168.1.249,10.0.0.111,49307,123,UDP,1420,6.561027803674949,2,2840,Benign,0
2026-05-21 16:59:17,192.168.1.176,10.0.0.93,60144,443,TCP,929,9.744204248014547,23,21367,Benign,0
2026-05-21 14:58:13,192.168.1.143,10.0.0.100,443,80,UDP,590,7.876028688596314,21,12390,Benign,0
2026-05-21 14:59:47,192.168.1.196,10.0.0.45,443,80,TCP,1167,2.1955673997496747,43,50181,Benign,0
2026-05-21 14:50:49,192.168.1.195,10.0.0.75,80,80,ICMP,73,4.501224256935153,21,1533,Benign,0
2026-05-21 15:25:33,192.168.1.186,10.0.0.159,59505,443,TCP,658,9.901747284436398,41,26978,Benign,0
2026-05-21 15:19:04,192.168.1.176,10.0.0.117,53,123,TCP,1481,7.9364310757051335,38,56278,Benign,0
2026-05-21 15:23:47,192.168.1.76,10.0.0.123,22,443,TCP,457,8.133239651745678,15,6855,Benign,0
2026-05-21 14:50:02,198.51.100.31,192.168.1.50,55106,3389,TCP,129,8.561573743248967,18,2322,Brute Force,1
2026-05-21 14:54:38,203.0.113.47,192.168.1.100,37152,842,TCP,48,0.026096226324212487,1,48,Port Scan,1
2026-05-21 14:48:15,29.12.147.137,192.168.1.100,80,443,UDP,586,0.44839515045304285,385,225610,DDoS,1
2026-05-21 15:43:09,192.168.1.200,10.0.0.243,80,53,TCP,509,2.828121101067573,44,22396,Benign,0
2026-05-21 14:18:57,198.51.100.71,192.168.1.50,53869,22,TCP,167,24.336468960254923,66,11022,Brute Force,1
2026-05-21 16:09:33,210.65.74.4,192.168.1.100,443,443,TCP,1331,0.6933903913356785,443,589633,DDoS,1
2026-05-21 16:18:35,192.168.1.35,10.0.0.47,22,123,TCP,1138,7.194363071326776,28,31864,Benign,0
2026-05-21 15:28:50,1.167.37.18,192.168.1.100,80,443,TCP,633,1.157084727819493,221,139893,DDoS,1
2026-05-21 14:54:17,203.0.113.10,192.168.1.100,58058,581,TCP,48,0.048903825816834404,1,48,Port Scan,1
2026-05-21 15:09:22,203.0.113.36,192.168.1.100,36862,984,TCP,60,0.031088373597805103,2,120,Port Scan,1
2026-05-21 15:38:51,192.168.1.63,10.0.0.210,53,123,TCP,1055,9.356661399895854,33,34815,Benign,0
2026-05-21 16:16:46,192.168.1.151,10.0.0.50,57430,123,TCP,1102,0.8571352745041443,47,51794,Benign,0
2026-05-21 16:17:35,97.4.132.161,192.168.1.100,22,443,UDP,587,1.4169842901161565,288,169056,DDoS,1
2026-05-21 16:17:33,192.168.1.160,10.0.0.26,22,123,TCP,1488,5.592817109537598,2,2976,Benign,0
2026-05-21 16:40:00,192.168.1.244,10.0.0.77,80,443,TCP,188,1.547825183792149,33,6204,Benign,0
2026-05-21 14:51:13,192.168.1.51,10.0.0.137,53,123,TCP,613,1.9727517919868236,32,19616,Benign,0
2026-05-21 16:05:18,185.190.140.19,192.168.1.12,51177,80,TCP,1472,18.03440373399759,198,291456,Infiltration,1
2026-05-21 14:19:47,192.168.1.115,10.0.0.154,22,80,UDP,1395,7.806592002712662,41,57195,Benign,0
2026-05-21 16:23:20,192.168.1.200,10.0.0.196,80,123,TCP,970,4.592986057132348,42,40740,Benign,0
2026-05-21 14:36:54,203.0.113.40,192.168.1.100,49612,572,TCP,63,0.005440597399290531,1,63,Port Scan,1
2026-05-21 14:55:09,1.229.94.238,192.168.1.100,80,443,UDP,1025,1.4900267405842809,557,570925,DDoS,1
2026-05-21 14:53:17,198.51.100.72,192.168.1.50,58767,22,TCP,95,29.09255448782394,48,4560,Brute Force,1
2026-05-21 16:33:50,198.51.100.24,192.168.1.50,59649,3389,TCP,109,25.020211934552602,78,8502,Brute Force,1
2026-05-21 16:49:39,192.168.1.157,10.0.0.247,443,123,UDP,601,3.7971266257296183,14,8414,Benign,0
2026-05-21 14:53:51,203.0.113.36,192.168.1.100,31191,107,TCP,63,0.02781525740135141,1,63,Port Scan,1
2026-05-21 15:55:20,192.168.1.21,10.0.0.144,80,80,TCP,1150,0.7273198755786212,24,27600,Benign,0
2026-05-21 14:30:08,192.168.1.52,10.0.0.196,443,80,ICMP,226,6.716584875692036,2,452,Benign,0
2026-05-21 14:27:17,192.168.1.96,10.0.0.135,80,53,TCP,512,7.967570694782189,32,16384,Benign,0
2026-05-21 16:44:26,192.168.1.88,10.0.0.81,22,123,TCP,938,4.365268239647143,43,40334,Benign,0
2026-05-21 16:38:04,203.0.113.25,192.168.1.100,38371,407,TCP,40,0.03962590745732229,1,40,Port Scan,1
2026-05-21 16:09:40,192.168.1.173,10.0.0.215,443,123,TCP,1147,8.064491739784318,40,45880,Benign,0
2026-05-21 14:26:13,192.168.1.56,10.0.0.168,22,443,TCP,1364,3.230327383127701,13,17732,Benign,0
2026-05-21 14:17:11,185.190.140.19,192.168.1.12,55280,443,TCP,1116,189.46269915981622,75,83700,Infiltration,1
2026-05-21 15:13:09,192.168.1.95,10.0.0.103,80,443,TCP,206,7.482970432636044,5,1030,Benign,0
2026-05-21 14:27:41,203.0.113.17,192.168.1.100,48946,549,TCP,55,0.02178382446729347,1,55,Port Scan,1
2026-05-21 16:25:48,109.163.153.75,192.168.1.100,80,443,UDP,1392,1.112337469390802,741,1031472,DDoS,1
2026-05-21 16:14:20,21.250.186.210,192.168.1.100,80,443,TCP,801,1.064536916846093,252,201852,DDoS,1
2026-05-21 16:26:55,192.168.1.35,10.0.0.242,50510,443,TCP,1486,7.458764104634163,42,62412,Benign,0
2026-05-21 15:29:49,203.0.113.34,192.168.1.100,30155,692,TCP,40,0.03216628468561122,1,40,Port Scan,1
2026-05-21 15:01:57,192.168.1.101,10.0.0.93,80,443,TCP,1458,8.884548744332266,47,68526,Benign,0
2026-05-21 14:32:36,137.37.87.129,192.168.1.100,59113,443,TCP,911,0.5442843004803176,816,743376,DDoS,1
2026-05-21 14:48:33,192.168.1.90,10.0.0.169,443,443,TCP,342,5.436346969993019,31,10602,Benign,0
2026-05-21 16:05:57,203.0.113.34,192.168.1.100,55681,286,TCP,53,0.04550849958962501,2,106,Port Scan,1
2026-05-21 14:36:22,192.168.1.234,10.0.0.201,80,53,TCP,414,7.067041223173781,42,17388,Benign,0
2026-05-21 16:31:09,203.0.113.45,192.168.1.100,30155,241,TCP,51,0.036308246119481594,2,102,Port Scan,1
2026-05-21 16:25:40,185.190.140.2,192.168.1.12,53731,443,TCP,1329,42.56226564618801,88,116952,Infiltration,1
2026-05-21 14:46:55,180.232.220.143,192.168.1.100,22,80,UDP,1092,0.31164089803665485,767,837564,DDoS,1
2026-05-21 16:03:43,192.168.1.22,10.0.0.17,22,123,TCP,1439,1.003308902859766,45,64755,Benign,0
2026-05-21 15:45:45,192.168.1.174,10.0.0.99,53,443,TCP,1113,6.322316284787251,30,33390,Benign,0
2026-05-21 15:11:39,192.168.1.159,10.0.0.186,22,443,UDP,1383,0.4007337557300731,15,20745,Benign,0
2026-05-21 15:19:11,203.0.113.38,192.168.1.100,39551,284,TCP,53,0.017726262304594478,1,53,Port Scan,1
2026-05-21 14:28:40,192.168.1.178,10.0.0.196,50747,80,UDP,399,8.955186440089527,23,9177,Benign,0
2026-05-21 15:24:18,192.168.1.28,10.0.0.141,54290,123,TCP,620,2.9016678962920848,3,1860,Benign,0
2026-05-21 16:42:49,198.51.100.51,192.168.1.50,53076,3389,TCP,111,33.52388051148142,33,3663,Brute Force,1
2026-05-21 14:41:27,215.7.184.116,192.168.1.100,22,443,UDP,892,1.150487144256817,330,294360,DDoS,1
2026-05-21 15:25:34,192.168.1.200,10.0.0.201,22,443,TCP,1452,6.528894900805773,4,5808,Benign,0
2026-05-21 15:19:55,203.0.113.27,192.168.1.100,31184,264,TCP,56,0.04748912571008928,1,56,Port Scan,1
2026-05-21 16:14:30,192.168.1.143,10.0.0.203,53,80,UDP,911,4.876216374269058,47,42817,Benign,0
2026-05-21 15:49:42,203.0.113.8,192.168.1.100,57564,791,TCP,48,0.0062486407732670005,1,48,Port Scan,1
2026-05-21 16:04:04,192.168.1.131,10.0.0.192,80,53,TCP,185,1.9759089649007882,40,7400,Benign,0
2026-05-21 16:08:59,192.168.1.135,10.0.0.135,22,123,TCP,773,6.420155291865743,17,13141,Benign,0
2026-05-21 14:34:12,192.168.1.136,10.0.0.47,56212,80,TCP,625,8.243252557946914,36,22500,Benign,0
2026-05-21 14:50:36,192.168.1.101,10.0.0.229,80,123,TCP,1346,8.995380249323217,18,24228,Benign,0
2026-05-21 15:46:13,21.26.160.219,192.168.1.100,49707,80,UDP,1282,0.6969289308721437,900,1153800,DDoS,1
2026-05-21 16:49:12,192.168.1.71,10.0.0.19,51173,80,UDP,608,5.558771733591562,46,27968,Benign,0
2026-05-21 15:48:59,198.51.100.25,192.168.1.50,42057,22,TCP,153,34.48206252831876,42,6426,Brute Force,1
2026-05-21 16:17:51,203.0.113.43,192.168.1.100,44210,648,TCP,44,0.0022692736147546825,1,44,Port Scan,1
2026-05-21 15:39:36,203.0.113.41,192.168.1.100,45821,812,TCP,51,0.022189650463782247,2,102,Port Scan,1
2026-05-21 16:05:59,192.168.1.217,10.0.0.164,80,80,TCP,909,5.101083158790892,4,3636,Benign,0
2026-05-21 16:18:22,192.168.1.155,10.0.0.164,53,80,TCP,434,9.633225897718766,35,15190,Benign,0
2026-05-21 16:31:50,203.0.113.15,192.168.1.100,59068,627,TCP,57,0.003010666551050591,1,57,Port Scan,1
2026-05-21 14:57:55,203.0.113.41,192.168.1.100,39219,478,TCP,45,0.040665999035937005,1,45,Port Scan,1
2026-05-21 14:46:48,192.168.1.19,10.0.0.38,53,443,TCP,308,2.4079355078995586,41,12628,Benign,0
2026-05-21 14:16:57,198.51.100.58,192.168.1.50,42928,3389,TCP,145,39.5494896668768,39,5655,Brute Force,1
2026-05-21 15:31:50,86.145.49.217,192.168.1.100,443,443,UDP,1055,0.17391423438310416,640,675200,DDoS,1
2026-05-21 16:18:13,164.119.41.247,192.168.1.100,80,443,TCP,1393,1.1435847105692445,516,718788,DDoS,1
2026-05-21 14:23:34,192.168.1.23,10.0.0.212,80,80,ICMP,1484,9.226202260839738,48,71232,Benign,0
2026-05-21 15:26:04,198.51.100.11,192.168.1.50,41103,3389,TCP,160,8.179482631369595,19,3040,Brute Force,1
2026-05-21 16:28:04,192.168.1.218,10.0.0.239,53,123,TCP,1485,5.630356385122381,20,29700,Benign,0
2026-05-21 15:57:55,192.168.1.151,10.0.0.32,53,80,TCP,1112,3.7907153283496107,8,8896,Benign,0
2026-05-21 15:25:15,192.168.1.59,10.0.0.63,53950,123,UDP,756,1.0265996816705925,29,21924,Benign,0
2026-05-21 16:30:51,185.190.140.1,192.168.1.12,58003,443,TCP,1281,194.5603483100342,130,166530,Infiltration,1
2026-05-21 16:03:15,192.168.1.16,10.0.0.65,80,80,UDP,577,3.6799758545463663,11,6347,Benign,0
2026-05-21 15:27:17,192.168.1.248,10.0.0.35,49854,53,ICMP,650,1.1248750661686011,21,13650,Benign,0
2026-05-21 15:20:46,192.168.1.113,10.0.0.104,53,123,UDP,1246,2.099274806424313,10,12460,Benign,0
2026-05-21 16:58:30,198.51.100.83,192.168.1.50,48424,3389,TCP,167,3.5517767007986447,47,7849,Brute Force,1
2026-05-21 15:51:57,192.168.1.201,10.0.0.65,53,123,TCP,1081,0.3304282003709728,36,38916,Benign,0
2026-05-21 14:49:53,192.168.1.61,10.0.0.190,443,53,UDP,646,1.1611308445817088,6,3876,Benign,0
2026-05-21 14:27:23,192.168.1.154,10.0.0.210,80,123,TCP,1449,1.9533544492515313,2,2898,Benign,0
2026-05-21 14:25:31,192.168.1.42,10.0.0.209,80,443,TCP,612,6.888236762211535,35,21420,Benign,0
2026-05-21 15:23:24,192.168.1.98,10.0.0.115,443,80,UDP,846,4.656593343037918,22,18612,Benign,0
2026-05-21 14:39:12,192.168.1.201,10.0.0.188,61313,53,TCP,901,4.574421718435761,37,33337,Benign,0
2026-05-21 14:21:52,192.168.1.192,10.0.0.177,22,53,TCP,1259,8.366836742531312,11,13849,Benign,0
2026-05-21 15:16:11,198.51.100.18,192.168.1.50,52790,22,TCP,118,18.57905527501072,15,1770,Brute Force,1
2026-05-21 15:59:58,192.168.1.174,10.0.0.173,51231,123,TCP,1370,3.496858639830512,43,58910,Benign,0
2026-05-21 16:22:16,192.168.1.118,10.0.0.166,22,53,TCP,391,9.082362281903361,24,9384,Benign,0
2026-05-21 15:26:34,192.168.1.13,10.0.0.159,53,123,TCP,308,1.873790557785919,42,12936,Benign,0
2026-05-21 15:10:24,198.51.100.47,192.168.1.50,43215,22,TCP,177,6.3817193846992835,42,7434,Brute Force,1
2026-05-21 14:23:59,192.168.1.143,10.0.0.229,53638,123,ICMP,570,3.3637068447906553,25,14250,Benign,0
2026-05-21 15:22:17,192.168.1.166,10.0.0.238,443,443,TCP,619,7.469983837528695,29,17951,Benign,0
2026-05-21 16:40:26,192.168.1.67,10.0.0.44,53,53,TCP,293,0.49601898016995943,48,14064,Benign,0
2026-05-21 14:28:54,192.168.1.232,10.0.0.230,22,123,TCP,496,4.562505781358771,18,8928,Benign,0
2026-05-21 15:10:39,192.168.1.183,10.0.0.13,443,80,TCP,1308,8.739506190180494,5,6540,Benign,0
2026-05-21 14:36:36,192.168.1.118,10.0.0.224,22,80,TCP,1269,1.6104454964114985,6,7614,Benign,0
2026-05-21 14:24:46,203.0.113.6,192.168.1.100,38457,373,TCP,63,0.04118136329100583,1,63,Port Scan,1
2026-05-21 14:25:21,198.51.100.46,192.168.1.50,55254,22,TCP,140,29.680839710221605,46,6440,Brute Force,1
2026-05-21 14:20:39,198.51.100.15,192.168.1.50,45828,3389,TCP,119,3.1544611798736533,21,2499,Brute Force,1
2026-05-21 15:27:30,192.168.1.145,10.0.0.165,443,53,TCP,124,9.376360681017127,20,2480,Benign,0
2026-05-21 14:38:46,192.168.1.49,10.0.0.136,60086,123,TCP,155,2.783396644912084,28,4340,Benign,0
2026-05-21 15:30:31,192.168.1.113,10.0.0.182,22,123,UDP,811,9.882904875193207,20,16220,Benign,0
2026-05-21 16:26:20,203.0.113.45,192.168.1.100,61408,396,TCP,46,0.047742147089123034,1,46,Port Scan,1
2026-05-21 15:25:36,192.168.1.144,10.0.0.213,443,80,TCP,1329,3.5154420821663015,11,14619,Benign,0
2026-05-21 15:51:24,192.168.1.141,10.0.0.140,80,443,UDP,797,4.25823793451633,34,27098,Benign,0
2026-05-21 16:25:29,192.168.1.67,10.0.0.214,22,80,ICMP,1208,5.548123849746683,48,57984,Benign,0
2026-05-21 16:03:09,221.195.173.230,192.168.1.100,80,80,TCP,1077,0.14991803956230457,837,901449,DDoS,1
2026-05-21 14:28:24,192.168.1.98,10.0.0.101,80,123,TCP,960,3.7950349717168357,35,33600,Benign,0
2026-05-21 16:54:52,96.195.129.56,192.168.1.100,80,80,UDP,662,0.3871487310468614,1139,754018,DDoS,1
2026-05-21 16:15:20,192.168.1.218,10.0.0.118,52645,80,UDP,394,9.831739094664146,24,9456,Benign,0
2026-05-21 16:01:26,203.0.113.26,192.168.1.100,34034,968,TCP,52,0.0326266662661072,1,52,Port Scan,1
2026-05-21 14:16:43,192.168.1.231,10.0.0.130,22,443,UDP,72,4.079242582577448,14,1008,Benign,0
2026-05-21 15:43:45,192.168.1.209,10.0.0.99,53,443,TCP,107,9.879397571672085,33,3531,Benign,0
2026-05-21 15:37:54,192.168.1.80,10.0.0.177,443,123,TCP,1135,0.22863575308722447,22,24970,Benign,0
2026-05-21 15:45:04,192.168.1.154,10.0.0.235,443,80,TCP,927,8.648021736773634,7,6489,Benign,0
2026-05-21 16:58:03,192.168.1.77,10.0.0.69,59612,443,TCP,801,1.7463955772124486,47,37647,Benign,0
2026-05-21 16:04:48,192.168.1.197,10.0.0.243,80,123,TCP,1389,0.47173305440595364,26,36114,Benign,0
2026-05-21 15:43:49,198.51.100.70,192.168.1.50,49353,22,TCP,143,26.581711505822668,79,11297,Brute Force,1
2026-05-21 15:25:48,192.168.1.128,10.0.0.199,443,123,TCP,940,6.007582688761033,44,41360,Benign,0
2026-05-21 16:04:58,198.51.100.69,192.168.1.50,43884,3389,TCP,133,15.32796567982858,50,6650,Brute Force,1
2026-05-21 14:51:35,198.51.100.37,192.168.1.50,50087,22,TCP,153,18.45918118839325,15,2295,Brute Force,1
2026-05-21 16:22:38,192.168.1.87,10.0.0.126,64825,123,TCP,899,4.826925417032603,29,26071,Benign,0
2026-05-21 14:56:43,192.168.1.132,10.0.0.236,22,80,UDP,478,5.539704302081849,20,9560,Benign,0
2026-05-21 16:13:51,192.168.1.95,10.0.0.108,80,123,TCP,469,9.439127160299314,10,4690,Benign,0
2026-05-21 14:14:36,192.168.1.47,10.0.0.126,22,53,TCP,557,5.071845098052924,14,7798,Benign,0
2026-05-21 14:40:03,85.110.248.166,192.168.1.100,22,443,TCP,1042,0.9426419086137435,1106,1152452,DDoS,1
2026-05-21 16:03:59,192.168.1.232,10.0.0.165,52459,80,TCP,168,3.585704157928854,1,168,Benign,0
2026-05-21 15:40:55,121.124.166.164,192.168.1.100,443,443,TCP,718,1.469346877215806,313,224734,DDoS,1
2026-05-21 16:11:18,203.0.113.34,192.168.1.100,43186,129,TCP,61,0.022161162137994933,1,61,Port Scan,1
2026-05-21 15:50:10,192.168.1.179,10.0.0.28,53,53,TCP,772,1.8587602660535747,47,36284,Benign,0
2026-05-21 15:53:14,192.168.1.44,10.0.0.73,80,80,TCP,345,5.4629464975472395,2,690,Benign,0
2026-05-21 16:10:43,192.168.1.133,10.0.0.108,80,443,UDP,563,2.068995077289505,9,5067,Benign,0
2026-05-21 14:30:32,108.196.133.247,192.168.1.100,22,443,UDP,776,0.3184542833109515,734,569584,DDoS,1
2026-05-21 14:32:06,192.168.1.166,10.0.0.19,59525,123,TCP,1117,5.035653950153521,4,4468,Benign,0
2026-05-21 16:07:04,192.168.1.236,10.0.0.216,443,443,TCP,1429,8.052477347575302,36,51444,Benign,0
2026-05-21 14:14:08,192.168.1.116,10.0.0.101,50995,123,TCP,431,1.3539096679689535,25,10775,Benign,0
2026-05-21 14:31:43,192.168.1.118,10.0.0.134,443,80,TCP,908,3.7865273610743606,23,20884,Benign,0
2026-05-21 14:27:13,192.168.1.171,10.0.0.27,56023,123,UDP,214,0.4632605085154936,21,4494,Benign,0
2026-05-21 16:02:25,135.126.245.193,192.168.1.100,80,80,TCP,774,0.9471560600492637,244,188856,DDoS,1
2026-05-21 14:57:43,192.168.1.29,10.0.0.111,53,80,UDP,597,6.5379210272250825,36,21492,Benign,0
2026-05-21 14:22:35,192.168.1.249,10.0.0.235,58639,80,TCP,1263,5.802529085255969,42,53046,Benign,0
2026-05-21 14:23:46,192.168.1.78,10.0.0.62,443,443,UDP,586,1.5670450721949003,5,2930,Benign,0
2026-05-21 15:26:58,192.168.1.186,10.0.0.132,53,123,TCP,1320,7.266394953380437,3,3960,Benign,0
2026-05-21 15:44:44,192.168.1.51,10.0.0.27,443,443,UDP,389,4.323548142244678,41,15949,Benign,0
2026-05-21 14:34:54,185.190.140.18,192.168.1.12,55870,80,TCP,1351,232.2822631690159,39,52689,Infiltration,1
2026-05-21 15:52:18,198.51.100.44,192.168.1.50,47758,22,TCP,127,33.325635732853684,38,4826,Brute Force,1
2026-05-21 16:10:46,192.168.1.153,10.0.0.101,80,443,TCP,1077,7.435392209923219,38,40926,Benign,0
2026-05-21 16:44:43,192.168.1.119,10.0.0.104,58595,80,TCP,458,2.9385508066309045,15,6870,Benign,0
2026-05-21 15:39:56,192.168.1.50,10.0.0.212,22,443,TCP,673,7.1416793319930605,24,16152,Benign,0
2026-05-21 16:16:13,192.168.1.245,10.0.0.195,80,80,TCP,1362,0.48824356655233236,48,65376,Benign,0
2026-05-21 14:47:13,192.168.1.30,10.0.0.19,52564,443,UDP,257,9.575841636837508,40,10280,Benign,0
2026-05-21 14:36:45,192.168.1.185,10.0.0.135,80,443,UDP,1069,9.519319219553696,45,48105,Benign,0
2026-05-21 15:18:58,192.168.1.120,10.0.0.177,53,53,UDP,800,7.3647893370517235,44,35200,Benign,0
2026-05-21 15:51:44,192.168.1.70,10.0.0.11,56562,53,TCP,389,9.401687825575795,46,17894,Benign,0
2026-05-21 14:45:17,192.168.1.156,10.0.0.36,53,80,TCP,441,8.377476378976585,44,19404,Benign,0
